Agence,NomAgence,Référence,Type,Arrêt,Adresse,Ville,Secteur Inter.,Nom Client,Nom Technicien
0001,Agence Genas,AF171403,Ascenseur,Non,14 rue Pierre Bourgeois ,Caluire et Cuire,0047,LARGILLIERE,Nefis ALIOUCHE
0001,Agence Genas,AF171404,Ascenseur,Non,14 bis rue Pierre Bourgeois ,Caluire et Cuire,0047,LARGILLIERE,Nefis ALIOUCHE
0001,Agence Genas,AF171405,Ascenseur,Non,16 rue Pierre Bourgeois ,Caluire et Cuire,0047,LARGILLIERE,Nefis ALIOUCHE
0001,Agence Genas,AF171406,Ascenseur,Non,16 bis rue Pierre Bourgeois ,Caluire et Cuire,0047,LARGILLIERE,Nefis ALIOUCHE
0001,Agence Genas,AF171407,Ascenseur,Non,18 rue Pierre Bourgeois ,Caluire et Cuire,0047,LARGILLIERE,Nefis ALIOUCHE
0001,Agence Genas,AF171408,Ascenseur,Non,18 bis rue Pierre Bourgeois ,Caluire et Cuire,0047,LARGILLIERE,Nefis ALIOUCHE
0001,Agence Genas,525732,Portail,Non,"12, RUE DU CREUSAT ",L'ISLE-D'ABEAU,0058,SNEF - Marché Orange Nord Isère Fermeture,Olivier VUILLAUME 
0001,Agence Genas,AF171412,Porte de garage,Non,2 avenue Damichon,CRAPONNE,0006,SDC VILLA ADRIANA,Aurélien GUERIN
0001,Agence Genas,AF181480,Porte de garage,Non,3 Boulevard de la Croix-rousse,LYON,0021,SDC BEAU SITE,Romain RICORDEAU 
0001,Agence Genas,AM14120X,Ascenseur,Non,12 RUE DU CREUZAT,ISLE D'ABEAU,0070,SNEF ORANGE ASCENSEURS BRON,Guillaume LANGLOIS
0001,Agence Genas,CT474604,Ascenseur,Non,13 A 18 QUAI GAILLETON,LYON 2E ARRONDISSEMENT,0056,SNEF ORANGE ASCENSEURS BRON,Yaya DOUCOURE 
0001,Agence Genas,AM45128D,Ascenseur,Non,13 A 18 QUAI GAILLETON,LYON 2E ARRONDISSEMENT,0056,SNEF ORANGE ASCENSEURS BRON,Yaya DOUCOURE 
0001,Agence Genas,AM17018R,Ascenseur,Non,654 COURS DU 3E MILLENAIRE ,SAINT PRIEST,0065,SNEF ORANGE ASCENSEURS BRON,Khalil BELLAL
0001,Agence Genas,AM17019R,Ascenseur,Non,654 COURS DU 3E MILLENAIRE ,SAINT PRIEST,0065,SNEF ORANGE ASCENSEURS BRON,Khalil BELLAL
0001,Agence Genas,CT413906,Ascenseur,Oui,12 RUE BRIGADIER VOITURET,LYON 7E ARRONDISSEMENT,0045,SNEF ORANGE ASCENSEURS BRON,Mohamed BESSAFI
0001,Agence Genas,AF181593,Ascenseur,Non,11 RUE CHRISTIAN LACOUTURE,BRON,0071,SDC LA ROSERAIE,Kenzy CHABBI
0001,Agence Genas,AF171603,Portail,Non,380 RUE GUSTAVE EIFFEL,MEYZIEU,0058,ATALIAN MAINTENANCE & ENERGIE,Olivier VUILLAUME 
0001,Agence Genas,AF171604,Porte sectionnelle,Non,380 RUE GUSTAVE EIFFEL,MEYZIEU,0058,ATALIAN MAINTENANCE & ENERGIE,Olivier VUILLAUME 
0001,Agence Genas,AF171616,Portail,Non,9 RUE CARNOT,SAINT CYR AU MONT D'OR,0073,Ecole Nationale de Police,Yann GENIEIS
0001,Agence Genas,AF171617,Barrière Levante,Non,9 RUE CARNOT,SAINT CYR AU MONT D'OR,0073,Ecole Nationale de Police,Yann GENIEIS
0001,Agence Genas,AF171618,Barrière Levante,Non,9 RUE CARNOT,SAINT CYR AU MONT D'OR,0073,Ecole Nationale de Police,Yann GENIEIS
0001,Agence Genas,AF171619,Porte automatique,Non,9 RUE CARNOT,SAINT CYR AU MONT D'OR,0073,Ecole Nationale de Police,Yann GENIEIS
0001,Agence Genas,AF181624,Ascenseur,Non,4 COURS BAYARD,LYON,0056,SDC AU FIL DE L'EAU,Yaya DOUCOURE 
0001,Agence Genas,AF181626,Ascenseur,Non,10 TER AVENUE DE VERDUN,MORNANT,0006,SDC BEL AIR,Aurélien GUERIN
0001,Agence Genas,AF181627,Porte de garage,Non,10 TER AVENUE DE VERDUN,MORNANT,0073,SDC BEL AIR,Yann GENIEIS
0001,Agence Genas,AF181628,Ascenseur,Non,3 Boulevard de la Croix-rousse,LYON,0047,SDC BEAU SITE,Nefis ALIOUCHE
0001,Agence Genas,AF181629,Ascenseur,Non,3 Boulevard de la Croix-rousse,LYON,0047,SDC BEAU SITE,Nefis ALIOUCHE
0001,Agence Genas,AF181630,Ascenseur,Non,3 Boulevard de la Croix-rousse,LYON,0047,SDC BEAU SITE,Nefis ALIOUCHE
0001,Agence Genas,AF181631,Ascenseur,Non,3 Boulevard de la Croix-Rousse,LYON,0047,SDC BEAU SITE,Nefis ALIOUCHE
0001,Agence Genas,AF181632,Porte de garage,Non,3 Boulevard de la Croix-rousse,LYON,0021,SDC BEAU SITE,Romain RICORDEAU 
0001,Agence Genas,AF181633,Porte de garage,Non,3 Boulevard de la Croix-rousse,LYON,0021,SDC BEAU SITE,Romain RICORDEAU 
0001,Agence Genas,AF181635,Ascenseur,Non,21 QUAI SAINT ANTOINE,LYON,0056,SDC SAINT ANTOINE-46 MERCIERE,Yaya DOUCOURE 
0001,Agence Genas,AF18645,EPMR elevtr pr pers a mobilité reduite,Non,174 route de Massonas ,FRONTONAS,0070,SCI Château Frontonas,Guillaume LANGLOIS
0001,Agence Genas,AF181830,Ascenseur,Non,23 rue Guilloud,LYON,0053,SDC LE TITANIA,Christopher WILTORD
0001,Agence Genas,AF181831,Ascenseur,Non,23 rue Guilloud,LYON,0053,SDC LE TITANIA,Christopher WILTORD
0001,Agence Genas,AF181832,Ascenseur,Non,23 rue Guilloud,LYON,0053,SDC LE TITANIA,Christopher WILTORD
0001,Agence Genas,AF18836,Ascenseur,Non,32 rue des Aqueducs ,LYON,0072,SDC 32 RUE DES AQUEDUCS,Nouredine BOUNAAS
0001,Agence Genas,AF18837,Ascenseur,Non,32 rue des Aqueducs ,LYON,0072,SDC 32 RUE DES AQUEDUCS,Nouredine BOUNAAS
0001,Agence Genas,AF18838,Ascenseur,Non,32 rue des Aqueducs ,LYON,0072,SDC 32 RUE DES AQUEDUCS,Nouredine BOUNAAS
0001,Agence Genas,AF181839,Ascenseur,Non,14 rue du Grisard  - Bat A : 0079/61412670,Saint Priest,0065,L'Orée du Château  ,Khalil BELLAL
0001,Agence Genas,AF181840,Ascenseur,Non,14 rue du Grisard Bat B : 0079/61412671,Saint Priest,0065,L'Orée du Château  ,Khalil BELLAL
0001,Agence Genas,AF181841,Ascenseur,Non,14 rue du Grisard Bat C : 0079/61412672,Saint Priest,0065,L'Orée du Château  ,Khalil BELLAL
0001,Agence Genas,AF181842,Ascenseur,Non,2 AVENUE DES FRERES LUMIERE,LYON,0045,SDC 2 AVENUE DES FRERES LUMIERE,Mohamed BESSAFI
0001,Agence Genas,AF181843,Ascenseur,Non,56 A Chemin des Sétives,La Verpillière,0070,SDC La Villa Vulpillienne,Guillaume LANGLOIS
0001,Agence Genas,AF181844,Porte de garage,Non,56 A Chemin des Sétives,La Verpillière,0070,SDC La Villa Vulpillienne,Guillaume LANGLOIS
0001,Agence Genas,AF191845,Ascenseur,Non,10 rue Sainte Anne du Baraban,LYON,0053,Les Terrasses du Sacré coeur,Christopher WILTORD
0001,Agence Genas,AF181846,Ascenseur,Non,1 Rue des Mariniers ,condrieu,0070,L'UNION - MECS Le Port,Guillaume LANGLOIS
0001,Agence Genas,AF181848,park lift,Non,13 AVENUE CHARLES DE GAULLES,CHARBONNIERES LES BAINS,0006,SDC LE RICHELIEU,Aurélien GUERIN
0001,Agence Genas,AF181849,park lift,Non,13 AVENUE CHARLES DE GAULLES,CHARBONNIERES LES BAINS,0006,SDC LE RICHELIEU,Aurélien GUERIN
0001,Agence Genas,AF181850,park lift,Non,13 AVENUE CHARLES DE GAULLES,CHARBONNIERES LES BAINS,0006,SDC LE RICHELIEU,Aurélien GUERIN
0001,Agence Genas,AF181851,park lift,Non,13 AVENUE CHARLES DE GAULLES,CHARBONNIERES LES BAINS,0006,SDC LE RICHELIEU,Aurélien GUERIN
0001,Agence Genas,AF181852,park lift,Non,13 AVENUE CHARLES DE GAULLES,CHARBONNIERES LES BAINS,0006,SDC LE RICHELIEU,Aurélien GUERIN
0001,Agence Genas,AF191853,Ascenseur,Non,16 Rue de l'Abbaye d'Ainay,LYON,0056,ESME,Yaya DOUCOURE 
0001,Agence Genas,AF181855,Ascenseur,Non,11 rue constantine,LYON,0047,SDC 11 rue Constantine,Nefis ALIOUCHE
0001,Agence Genas,AF201856,Ascenseur,Non,40-45 Louis Braille  Ascenseur Tour 2,Saint Priest,0065,SDC LE MENIVAL GRAVIERE,Khalil BELLAL
0001,Agence Genas,AF181862,Porte automatique,Non,90 BD BOULEVARD DE VILLEFONTAINE,VILLEFONTAINE,0021,LES COMPAGNONS DU DEVOIR,Romain RICORDEAU 
0001,Agence Genas,AF181867,Portail,Non,90 BD BOULEVARD DE VILLEFONTAINE,VILLEFONTAINE,0021,LES COMPAGNONS DU DEVOIR,Romain RICORDEAU 
0001,Agence Genas,AF181868,Portail,Non,1 BOULEVARD DE VILLEFONTAINE,VILLEFONTAINE,0021,LES COMPAGNONS DU DEVOIR,Romain RICORDEAU 
0001,Agence Genas,AF181961,Portail,Non,14 rue Pierre Bourgeois ,Caluire et Cuire,0021,LARGILLIERE,Romain RICORDEAU 
0001,Agence Genas,AF181962,Ascenseur,Non,3 PLACE LOUIS MONTAGNAT,ST JEAN DE BOURNAY,0070,RESIDENCE MONTAGNAT,Guillaume LANGLOIS
0001,Agence Genas,AF181978,Ascenseur,Non,127  rue d'Anvers,LYON,0045,SDC PUR7 AB,Mohamed BESSAFI
0001,Agence Genas,AF181979,Ascenseur,Non,133 rue d'Anvers,LYON,0045,SDC PUR7 AB,Mohamed BESSAFI
0001,Agence Genas,AF191993,Ascenseur,Non,2B RUE DE LA LOGE 6,VAUGNERAY,0006,SDC LE PANORAMA,Aurélien GUERIN
0001,Agence Genas,AF181999,Ascenseur,Non,82 RUE LA GARENNE,LYON,0072,SDC DOMAINE DES PINS,Nouredine BOUNAAS
0001,Agence Genas,AF182000,Ascenseur,Non,84 RUE LA GARENNE,LYON,0072,SDC DOMAINE DES PINS,Nouredine BOUNAAS
0001,Agence Genas,AF182005,Portail,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182006,Porte de garage,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182007,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182008,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182009,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182010,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182011,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182012,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182013,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182014,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182015,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182016,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182017,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182018,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182019,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182020,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182021,Rideau,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182022,Rideau,Non,10 rue Simon Jallade,STE FOY LES LYON,0073,Centre Witkowska,Yann GENIEIS
0001,Agence Genas,AF182028,Porte sectionnelle,Non,73-189 Route de Lentilly,CHESSY LES MINES,0073,GI HEKIPIA - SCI DE CHESSY,Yann GENIEIS
0001,Agence Genas,AF182030,Ascenseur,Non,"8, Allée Julien Duvivier ",VILLEURBANNE,0027,SDC LE CESAR FRANCK,Luc CHAROLLAIS
0001,Agence Genas,AF182033,Porte Souple ,"Oui, Devis en attente de validation",73-189 Route de Lentilly,CHESSY LES MINES,0073,GI HEKIPIA - SCI DE CHESSY,Yann GENIEIS
0001,Agence Genas,AF182034,Porte sectionnelle,Non,73-189 Route de Lentilly,CHESSY LES MINES,0073,GI HEKIPIA - SCI DE CHESSY,Yann GENIEIS
0001,Agence Genas,AF182035,Porte sectionnelle,Non,73-189 Route de Lentilly,CHESSY LES MINES,0073,GI HEKIPIA - SCI DE CHESSY,Yann GENIEIS
0001,Agence Genas,AF182036,Porte sectionnelle,Non,73-189 Route de Lentilly,CHESSY LES MINES,0073,GI HEKIPIA - SCI DE CHESSY,Yann GENIEIS
0001,Agence Genas,AF182039,Barrière,Non,73-189 Route de Lentilly,CHESSY LES MINES,0073,GI HEKIPIA - SCI DE CHESSY,Yann GENIEIS
0001,Agence Genas,AF182042,Porte automatique,Non,5 rue des Bons Enfants,LYON,0021,SDC VIA COSY,Romain RICORDEAU 
0001,Agence Genas,AF182044,Ascenseur,Non,44 rue Turbil,LYON,0053,PATIO DE L'ISLE-44 Turbil-153 Baraban,Christopher WILTORD
0001,Agence Genas,AF182045,Ascenseur,Non,153 rue Baraban,LYON,0053,PATIO DE L'ISLE-44 Turbil-153 Baraban,Christopher WILTORD
0001,Agence Genas,CM 000 013,Elévateur,Non,151 CHEMIN DU MONT,SAINT CYR SUR RHONE,0070,MADAME TOUVIGNON,Guillaume LANGLOIS
0001,Agence Genas,AF182056,Ascenseur,Non,1 QUAI DU COMMERCE,LYON,0072,OUEST IMMOBILIER,Nouredine BOUNAAS
0001,Agence Genas,AF182058,Ascenseur,Non,155 AVENUE ROGER SALENGRO,VILLEURBANNE,0027,SDC RESIDENCE P. JEAN DE BERANGER,Luc CHAROLLAIS
0001,Agence Genas,AF182059,Ascenseur,Non,5 PLACE CROIX LUIZET,VILLEURBANNE,0027,SDC RESIDENCE P. JEAN DE BERANGER,Luc CHAROLLAIS
0001,Agence Genas,AF182060,Ascenseur,Non,4 PLACE CROIX LUIZET,VILLEURBANNE,0027,SDC RESIDENCE P. JEAN DE BERANGER,Luc CHAROLLAIS
0001,Agence Genas,HORS CONTRAT,Portail,Non,16/18 RUE PAUL VERLAINE,PORTES LES VALENCE,0030,LES AMANDIERS - LES MARRONIERS,Karim MOKNECHE
0001,Agence Genas,AF182068,Porte de garage,Non,44 RUE DE LA CHAPELLERIE,SAINT ANDEOL LE CHATEAU,0073,SDC LES TERRASSES DE SAINT ANDEOL,Yann GENIEIS
0001,Agence Genas,AF182069,Portail,Non,27 RUE ALEXANDRE BOUTIN,VILLEURBANNE,0021,SDC ALEXANDRE BOUTIN,Romain RICORDEAU 
0001,Agence Genas,AF202070,Ascenseur,Non,40-45 Louis Braille Ascenseur Tour 3,Saint Priest,0065,SDC LE MENIVAL GRAVIERE,Khalil BELLAL
0001,Agence Genas,AF182071,Ascenseur,Non,7 RUE AUGUSTE PINTON,LYON,0045,SDC L'ARCADIE,Mohamed BESSAFI
0001,Agence Genas,AF182072,Ascenseur,Non,40-45 Louis Braille Ascenseur Tour 4,Saint Priest,0065,SDC LE MENIVAL GRAVIERE,Khalil BELLAL
0001,Agence Genas,AF182074,Ascenseur,Non,290 rue Jean Paul Sartre,VILLEFONTAINE,0070,SDC LES PORTES BLANCHES,Guillaume LANGLOIS
0001,Agence Genas,AF182075,Ascenseur,Oui,290 rue Jean Paul Sartre,VILLEFONTAINE,0070,SDC LES PORTES BLANCHES,Guillaume LANGLOIS
0001,Agence Genas,AF182076,Ascenseur,Non,26 rue François Garcin,LYON,0053,SDC 26 rue François Garcin,Christopher WILTORD
0001,Agence Genas,AF182079,Ascenseur,Non,6 rue Guillote,VILLEURBANNE,0027,SDC 6 RUE GUILLOTE,Luc CHAROLLAIS
0001,Agence Genas,AF192084,Ascenseur,Non,3 avenue de Lauterbourg,TASSIN LA DEMI LUNE,0006,SDC LES AMANDIERS,Aurélien GUERIN
0001,Agence Genas,AF182086,Ascenseur,Non,49 PROFESSEUR GRIGNARD,LYON,0045,SDC PUR7 CD,Mohamed BESSAFI
0001,Agence Genas,AF182087,Ascenseur,Non,47 PROFESSEUR GRIGNARD,LYON,0045,SDC PUR7 CD,Mohamed BESSAFI
0001,Agence Genas,AF182089,Ascenseur,Non,271 rue Paul Bert,LYON,0053,SDC 271 RUE PAUL BERT,Christopher WILTORD
0001,Agence Genas,AF182093,Portail,Non,"2, ALLEE DES BOUVREUILS ",TASSIN LA DEMI LUNE,0073,SDC LE SYCOMORE,Yann GENIEIS
0001,Agence Genas,AF182094,Ascenseur,Non,218 RUE GARIBALDI,LYON,0053,RESIDENCE GARIBALDI,Christopher WILTORD
0001,Agence Genas,AF182095,Porte de garage,Non,20 Avenue des Frères Montgolfier,CHASSIEU,0058,SDC ESPACE MI-PLAINE,Olivier VUILLAUME 
0001,Agence Genas,AF182096,Portail,Non,204 AVENUE BERTHELOT,LYON,0021,SDC LE PILAT,Romain RICORDEAU 
0001,Agence Genas,AF192098,Ascenseur,Non,1 rue François Truffaut ,ST PRIEST,0065,SDC LE NOUVEAU MONDE II,Khalil BELLAL
0001,Agence Genas,AF182100,Ascenseur,Non,40 rue Rabelais,LYON,0053,SDC 40 rue Rabelais,Christopher WILTORD
0001,Agence Genas,AF192101,Ascenseur,Non,3 rue François Truffaut ,ST PRIEST,0065,SDC LE NOUVEAU MONDE II,Khalil BELLAL
0001,Agence Genas,AF192102,Ascenseur,Non,5 rue François Truffaut ,ST PRIEST,0065,SDC LE NOUVEAU MONDE II,Khalil BELLAL
0001,Agence Genas,AF192103,Ascenseur,Non,7 rue François Truffaut ,ST PRIEST,0065,SDC LE NOUVEAU MONDE II,Khalil BELLAL
0001,Agence Genas,AF182104,Portail,Non,01-614791 - 5 Route du Fief,TOUSSIEU,0058,SDC 5 ROUTE DU FIEF,Olivier VUILLAUME 
0001,Agence Genas,AF182108,Portail,Non,10 Rue Roger Planchon,VENISSIEUX,0073,SDC PARC ODYSSEE I,Yann GENIEIS
0001,Agence Genas,AF182109,Porte automatique,Non,22 Avenue Lionel Terray,JONAGE,0058,SDC LE SUNSTONE,Olivier VUILLAUME 
0001,Agence Genas,AF182110,Porte automatique,Non,22 Avenue Lionel Terray,JONAGE,0058,SDC LE SUNSTONE,Olivier VUILLAUME 
0001,Agence Genas,AF182111,Porte automatique,Non,22 Avenue Lionel Terray,JONAGE,0058,SDC LE SUNSTONE,Olivier VUILLAUME 
0001,Agence Genas,AF182112,Porte automatique,Non,22 Avenue Lionel Terray,JONAGE,0058,SDC LE SUNSTONE,Olivier VUILLAUME 
0001,Agence Genas,AF182114,Portail,Non,12 Rue Roger Planchon,VENISSIEUX,0073,SDC PARC ODYSSEE II,Yann GENIEIS
0001,Agence Genas,AF182115,Portail,Non,47 Avenue Urbain Le Verrier,ST PRIEST,0058,SDC BO PRIEST,Olivier VUILLAUME 
0001,Agence Genas,AF182123,Porte basculante,Non,13/15 rue Jules Valles,VILLEURBANNE,0021,BUROVIL,Romain RICORDEAU 
0001,Agence Genas,RZ639,Ascenseur,Non,31 rue Pierre Delore,LYON,0053,SDC Villa Nova,Christopher WILTORD
0001,Agence Genas,RZ840,Ascenseur,Non,31 rue Pierre Delore ,LYON,0053,SDC Villa Nova,Christopher WILTORD
0001,Agence Genas,RZ641,Ascenseur,Non,31 rue Pierre Delore ,LYON,0053,SDC Villa Nova,Christopher WILTORD
0001,Agence Genas,AF182131,Ascenseur,Non,11 rue Guillote,VILLEURBANNE,0027,VILLA JOSEPHINE,Luc CHAROLLAIS
0001,Agence Genas,CM 000 012,Ascenseur,Non,4 Rue Paul Sage,LA TOUR DU PIN,0070,OSEZ,Guillaume LANGLOIS
0001,Agence Genas,AF182133,Ascenseur,Non,7 Jardin des Plantes,LYON,0047,SDC 7 Jardin des Plantes,Nefis ALIOUCHE
0001,Agence Genas,AF182134,Ascenseur,Non,2 rue Professeur Calmette,LYON,0045,SDC Villa Florentine,Mohamed BESSAFI
0001,Agence Genas,AF182135,Ascenseur,Non,14 Promenade Léa et Napoléon Bullukian,LYON,0045,SDC Villa Florentine,Mohamed BESSAFI
0001,Agence Genas,AF192136,Portail,Non,"93, Route de Genas ",VAULX EN VELIN,0021,SNEF - Marché Orange Bron Fermeture,Romain RICORDEAU 
0001,Agence Genas,AF212147,Ascenseur,Non,68 cours Emile Zola,VILLEURBANNE,0027,SDC LE ZOLA,Luc CHAROLLAIS
0001,Agence Genas,AF182149,Ascenseur,Non,250G Rue des Erables,LYON,0072,SDC LES ERABLES NORD,Nouredine BOUNAAS
0001,Agence Genas,AF202151,Ascenseur,Non,40-45 Louis Braille Ascenseur Tour 5,Saint Priest,0065,SDC LE MENIVAL GRAVIERE,Khalil BELLAL
0001,Agence Genas,AF182152,Ascenseur,Non,51 Route du Batard,MONTAGNY,0006,51 Route du Bâtard,Aurélien GUERIN
0001,Agence Genas,AF182153,Monte-Charge,Non,31 Rue Maurice Flandin,LYON,0053,HOTEL INVEST LYON PART DIEU,Christopher WILTORD
0001,Agence Genas,AF202154,Portail,Non,1 RUE DE LA MAIRIE,ST GENIS LES OLLIERES,0073,1 RUE DE LA MAIRIE,Yann GENIEIS
0001,Agence Genas,AF202155,Ascenseur,Non,40 Bis Louis Braille Ascenseur Tour 6,Saint Priest,0065,SDC LE MENIVAL GRAVIERE,Khalil BELLAL
0001,Agence Genas,AF182156,Ascenseur,Non,251G Rue des Erables,LYON,0072,SDC LES ERABLES NORD,Nouredine BOUNAAS
0001,Agence Genas,AF182157,Ascenseur,Non,252G Rue des Erables,LYON,0072,SDC LES ERABLES NORD,Nouredine BOUNAAS
0001,Agence Genas,AF182158,Ascenseur,Non,253G Rue des Erables,LYON,0072,SDC LES ERABLES NORD,Nouredine BOUNAAS
0001,Agence Genas,AF182159,Ascenseur,Non,254G Rue des Erables,LYON,0072,SDC LES ERABLES NORD,Nouredine BOUNAAS
0001,Agence Genas,AF182160,Ascenseur,Non,255G Rue des Erables,LYON,0072,SDC LES ERABLES NORD,Nouredine BOUNAAS
0001,Agence Genas,AF182162,Ascenseur,Non,4 Place de la Croix Rousse ,OYONNAX,0048,RESIDENCE CROIX ROUSSE,Paul SAULNIER
0001,Agence Genas,AF182164,Ascenseur,Non,1 rue du Chardonnet,VAUGNERAY,0006,SDC LE BEAUMONT,Aurélien GUERIN
0001,Agence Genas,AF182163,Porte de garage,Non,1 rue du Chardonnet,VAUGNERAY,0006,SDC LE BEAUMONT,Aurélien GUERIN
0001,Agence Genas,AF182167,Barrière Levante,Non,Chemin de la Lone,PIERRE BENITE,0073,ARKEMA,Yann GENIEIS
0001,Agence Genas,AF182169,EPMR elevtr pr pers a mobilité reduite,Non,31 Rue Maurice Flandin ,LYON,0053,HOTEL INVEST LYON PART DIEU,Christopher WILTORD
0001,Agence Genas,AF182176,Ascenseur,Non,3348 route de Strasbourg - 617 rue Ampère,RILLIEUX LA PAPE,0047,SDC SIGNATURE VILLAGE,Nefis ALIOUCHE
0001,Agence Genas,AF182177,Ascenseur,Non,3348 route de Strasbourg - 617 rue Ampère,RILLIEUX LA PAPE,0047,SDC SIGNATURE VILLAGE,Nefis ALIOUCHE
0001,Agence Genas,AF182178,Ascenseur,Non,3388 route de Strasbourg - 617 rue Ampère,RILLIEUX LA PAPE,0047,SDC SIGNATURE VILLAGE,Nefis ALIOUCHE
0001,Agence Genas,AF182179,Ascenseur,Non,617 rue Ampère,RILLIEUX LA PAPE,0047,SDC SIGNATURE VILLAGE,Nefis ALIOUCHE
0001,Agence Genas,AF182185,Porte sectionnelle,Non,28 Rue du Champ Dolin,SAINT PRIEST,0058,EBM - SOGEA,Olivier VUILLAUME 
0001,Agence Genas,AF182186,Porte sectionnelle,Non,28 Rue du Champ Dolin,SAINT PRIEST,0058,EBM - SOGEA,Olivier VUILLAUME 
0001,Agence Genas,AF182187,Porte sectionnelle,Non,28 Rue du Champ Dolin,SAINT PRIEST,0058,EBM - SOGEA,Olivier VUILLAUME 
0001,Agence Genas,AF182188,Porte sectionnelle,Non,28 Rue du Champ Dolin,SAINT PRIEST,0058,EBM - SOGEA,Olivier VUILLAUME 
0001,Agence Genas,AF182189,Rideau,Non,28 Rue du Champ Dolin,SAINT PRIEST,0058,EBM - SOGEA,Olivier VUILLAUME 
0001,Agence Genas,AF202220,Ascenseur,Non,40-45 Louis Braille Ascenseur Tour 7,Saint Priest,0065,SDC LE MENIVAL GRAVIERE,Khalil BELLAL
0001,Agence Genas,AF182222,Barrière Levante,Non,Chemin de la Lone,PIERRE BENITE,0073,ARKEMA,Yann GENIEIS
0001,Agence Genas,AF182223,Porte automatique,Non,Chemin de la Lone,PIERRE BENITE,0073,ARKEMA,Yann GENIEIS
0001,Agence Genas,AF182224,Porte automatique,Non,Chemin de la Lone,PIERRE BENITE,0073,ARKEMA,Yann GENIEIS
0001,Agence Genas,AF182225,Porte automatique,Non,Chemin de la Lone,PIERRE BENITE,0073,ARKEMA,Yann GENIEIS
0001,Agence Genas,AF182226,Porte automatique,Non,Chemin de la Lone,PIERRE BENITE,0073,ARKEMA,Yann GENIEIS
0001,Agence Genas,AF182227,Porte automatique,Non,Chemin de la Lone,PIERRE BENITE,0073,ARKEMA,Yann GENIEIS
0001,Agence Genas,AF182228,Ascenseur,Oui,16 RUE FENELON,LYON,0056,SDC 16 RUE FENELON,Yaya DOUCOURE 
0001,Agence Genas,AF182229,Portail,Non,"668,chemin de la Rosette",TALUYERS,0073,ZI Chemin de la Rosette,Yann GENIEIS
0001,Agence Genas,AF182241,Porte de garage,Non,98 RUE BECHEVELIN,LYON,0021,SDC 79 RUE MARSEILLE/98 BECHEVELIN,Romain RICORDEAU 
0001,Agence Genas,AF182242,Ascenseur,Non,79 RUE DE MARSEILLE,LYON,0045,SDC 79 RUE MARSEILLE/98 BECHEVELIN,Mohamed BESSAFI
0001,Agence Genas,AF182243,Ascenseur,Non,98 RUE BECHEVELIN,LYON,0045,SDC 79 RUE MARSEILLE/98 BECHEVELIN,Mohamed BESSAFI
0001,Agence Genas,AF182260,Ascenseur,Non,132 Cours Tolstoi,VILLEURBANNE,0027,SDC LE VERONESE,Luc CHAROLLAIS
0001,Agence Genas,AF182261,Porte de garage,Non,132 Cours Tolstoi,VILLEURBANNE,0021,SDC LE VERONESE,Romain RICORDEAU 
0001,Agence Genas,AF192262,Monte-Charge,Non,RUE DE LA BARRE ,LYON,0056,MOS PUB,Yaya DOUCOURE 
0001,Agence Genas,AF182264,Portail,Non,"668,chemin de la Rosette",TALUYERS,0073,ZI Chemin de la Rosette,Yann GENIEIS
