Agence,NomAgence,Référence,Type,Arrêt,Adresse,Ville,Secteur Inter.,Nom Client,Nom Technicien,adresse_complete,longitude,latitude
1,Agence Genas,AF204146,Ascenseur,Non,28 Chemin Jean Baptiste Gilliard,CALUIRE ET CUIRE,47,SDC LE PETIT VERSAILLES ,Nefis ALIOUCHE,"28 Chemin Jean Baptiste Gilliard, CALUIRE ET CUIRE, France",4.8544389,45.7917647
1,Agence Genas,AF204155,Ascenseur,Non,4 Placette du Jardin de Marie,BRINDAS,6,SDC LE VIEUX BOURG,Aurélien GUERIN,"4 Placette du Jardin de Marie, BRINDAS, France",4.6935664,45.7215091
1,Agence Genas,AF204156,Ascenseur,Non,10 Placette du Jardin de Marie,BRINDAS,6,SDC LE VIEUX BOURG,Aurélien GUERIN,"10 Placette du Jardin de Marie, BRINDAS, France",4.6931965,45.7215148
1,Agence Genas,AF204166,Ascenseur,Non,181 Avenue Jean Jaurés,LYON,45,SCI de la Tannerie,Mohamed BESSAFI,"181 Avenue Jean Jaurés, LYON, France",4.8368348,45.736426
1,Agence Genas,AF204169,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204170,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204171,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204172,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204173,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204174,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204178,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204179,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204181,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204184,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204185,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204186,Porte piétonne,Non,106 Boulevard Vivier Merle,LYON,21,VELUM,Romain RICORDEAU ,"106 Boulevard Vivier Merle, LYON, France",4.8592843,45.7531962
1,Agence Genas,AF204188,Portail,Non,11 rue d'Arsonval,CHASSIEU,58,ABB CHASSIEU,Olivier VUILLAUME ,"11 rue d'Arsonval, CHASSIEU, France",4.9714063,45.7294721
1,Agence Genas,AF204189,Barrière Levante,Non,11 rue d'Arsonval,CHASSIEU,58,ABB CHASSIEU,Olivier VUILLAUME ,"11 rue d'Arsonval, CHASSIEU, France",4.9714063,45.7294721
1,Agence Genas,AF204190,Barrière Levante,Non,11 rue d'Arsonval,CHASSIEU,58,ABB CHASSIEU,Olivier VUILLAUME ,"11 rue d'Arsonval, CHASSIEU, France",4.9714063,45.7294721
1,Agence Genas,AF204199,Barrière Levante,Non,11 rue d'Arsonval,CHASSIEU,58,ABB CHASSIEU,Olivier VUILLAUME ,"11 rue d'Arsonval, CHASSIEU, France",4.9714063,45.7294721
1,Agence Genas,AF204209,Portail,Non,11 rue d'Arsonval,CHASSIEU,58,ABB CHASSIEU,Olivier VUILLAUME ,"11 rue d'Arsonval, CHASSIEU, France",4.9714063,45.7294721
1,Agence Genas,AF204214,Ascenseur,Non,16 Rue Cornavent,DECINES CHARPIEU,70,ACPPA LES VOLUBILIS,Guillaume LANGLOIS,"16 Rue Cornavent, DECINES CHARPIEU, France",4.9651388,45.7692404
1,Agence Genas,AF204215,Ascenseur,Non,16 Rue Cornavent,DECINES CHARPIEU,70,ACPPA LES VOLUBILIS,Guillaume LANGLOIS,"16 Rue Cornavent, DECINES CHARPIEU, France",4.9651388,45.7692404
1,Agence Genas,AF204217,Ascenseur,Non,13 Rue Jean Claude Martin,CRAPONNE,6,SDC LE JARDIN DES LYS,Aurélien GUERIN,"13 Rue Jean Claude Martin, CRAPONNE, France",4.7208153,45.7445766
1,Agence Genas,AF204218,Ascenseur,Non,13 Rue Jean Claude Martin,CRAPONNE,6,SDC LE JARDIN DES LYS,Aurélien GUERIN,"13 Rue Jean Claude Martin, CRAPONNE, France",4.7208153,45.7445766
1,Agence Genas,AF204219,Ascenseur,Non,13 Rue Jean Claude Martin,CRAPONNE,6,SDC LE JARDIN DES LYS,Aurélien GUERIN,"13 Rue Jean Claude Martin, CRAPONNE, France",4.7208153,45.7445766
1,Agence Genas,AF204220,Ascenseur,Non,23 rue Roposte,LYON,53,SDC LE BARABAN,Christopher WILTORD,"23 rue Roposte, LYON, France",4.8678657,45.7606061
1,Agence Genas,AF204224,Ascenseur,Non,52 Rue du 4 aout 1789,VILLEURBANNE,27,SDC 52 rue du 4 août 1789,Luc CHAROLLAIS,"52 Rue du 4 aout 1789, VILLEURBANNE, France",4.8790054,45.76454
1,Agence Genas,AF204234,Portail,Non,20 Boulevard Général de Gaulle,OULLINS,73,SDC RESIDENCE CLOS DU CHENE,Yann GENIEIS,"20 Boulevard Général de Gaulle, OULLINS, France",4.7897661,45.7165849
1,Agence Genas,AF204235,Porte de garage,Non,20 Boulevard Général de Gaulle,OULLINS,73,SDC RESIDENCE CLOS DU CHENE,Yann GENIEIS,"20 Boulevard Général de Gaulle, OULLINS, France",4.7897661,45.7165849
1,Agence Genas,AF204239,Porte de garage,Non,47-49 RUE DU 4 AOUT 1789,VILLEURBANNE,21,SDC LE SAINT THERESE,Romain RICORDEAU ,"47-49 RUE DU 4 AOUT 1789, VILLEURBANNE, France",4.8751654,45.7639736
1,Agence Genas,AF204240,Portail,Non,47 - 49 RUE DU 4 AOUT 1789,VILLEURBANNE,21,SDC LE SAINT THERESE,Romain RICORDEAU ,"47 - 49 RUE DU 4 AOUT 1789, VILLEURBANNE, France",4.8751654,45.7639736
1,Agence Genas,AF204246,Porte automatique,Non,90 BD BOULEVARD DE VILLEFONTAINE,VILLEFONTAINE,21,LES COMPAGNONS DU DEVOIR,Romain RICORDEAU ,"90 BD BOULEVARD DE VILLEFONTAINE, VILLEFONTAINE, France",5.156042,45.6097312
1,Agence Genas,AF204249,Monte Plats,Non,24 rue de la République,LYON,56,RESTAURANT L'INSTITUTION ,Yaya DOUCOURE ,"24 rue de la République, LYON, France",4.8356566,45.7632168
1,Agence Genas,AF204252,Porte piétonne,Non,162 Route de Grenoble,ST PRIEST,58,BRIOCHETTE ET PETITS PAINS,Olivier VUILLAUME ,"162 Route de Grenoble, ST PRIEST, France",4.9726524,45.712255
1,Agence Genas,AF204254,Porte piétonne,Non,162 Route de Grenoble,ST PRIEST,58,BRIOCHETTE ET PETITS PAINS,Olivier VUILLAUME ,"162 Route de Grenoble, ST PRIEST, France",4.9726524,45.712255
1,Agence Genas,AS938037A,Ascenseur,Non,37 RUE DE L'ENTREPRISE,LOZANNE,6,La baraque d'Olivier ,Aurélien GUERIN,"37 RUE DE L'ENTREPRISE, LOZANNE, France",4.6878923,45.8548384
1,Agence Genas,AS938037B,Ascenseur,Non,37 RUE DE L'ENTREPRISE,LOZANNE,6,La baraque d'Olivier ,Aurélien GUERIN,"37 RUE DE L'ENTREPRISE, LOZANNE, France",4.6878923,45.8548384
1,Agence Genas,AF204257,Porte automatique,Non,31 rue de la Soie,VILLEURBANNE,21,EUROFINS,Romain RICORDEAU ,"31 rue de la Soie, VILLEURBANNE, France",4.9142367,45.7631677
1,Agence Genas,AF204262,Ascenseur,Non,47 RUE DU 4 AOUT 1789,VILLEURBANNE,27,SDC LE SAINT THERESE,Luc CHAROLLAIS,"47 RUE DU 4 AOUT 1789, VILLEURBANNE, France",4.8790138,45.7646672
1,Agence Genas,AF204263,Ascenseur,Non,49 RUE DU 4 AOUT 1789,VILLEURBANNE,27,SDC LE SAINT THERESE,Luc CHAROLLAIS,"49 RUE DU 4 AOUT 1789, VILLEURBANNE, France",4.8791265,45.7646829
1,Agence Genas,AF204264,Porte de garage,Non,49 AVENUE ALBERT EINSTEIN,VILLEURBANNE,21,SILIRIC,Romain RICORDEAU ,"49 AVENUE ALBERT EINSTEIN, VILLEURBANNE, France",4.8881514,45.7846073
1,Agence Genas,AF204265,Portail,Non,49 AVENUE ALBERT EINSTEIN,VILLEURBANNE,21,SILIRIC,Romain RICORDEAU ,"49 AVENUE ALBERT EINSTEIN, VILLEURBANNE, France",4.8881514,45.7846073
1,Agence Genas,AF204270,Ascenseur,Non,16 Boulevard des Belges,LYON,56,SDC 16 Boulevard des Belges,Yaya DOUCOURE ,"16 Boulevard des Belges, LYON, France",4.846302,45.7755717
1,Agence Genas,AF204272,Ascenseur,Non,8 rue Artaud,LYON,47,SDC L'AVANT SCENE,Nefis ALIOUCHE,"8 rue Artaud, LYON, France",4.8341027,45.7813667
1,Agence Genas,AF204273,Ascenseur,Non,40 RUE DE BELFORT,LYON,47,SDC L'AVANT SCENE,Nefis ALIOUCHE,"40 RUE DE BELFORT, LYON, France",4.8337226,45.7813169
1,Agence Genas,AF204274,Ascenseur,Non,40 RUE DE BELFORT,LYON,47,SDC L'AVANT SCENE,Nefis ALIOUCHE,"40 RUE DE BELFORT, LYON, France",4.8337226,45.7813169
1,Agence Genas,AF204322,Ascenseur,Non,18 rue de la Monnaie,LYON,56,SDC 18 RUE DE LA MONNAIE,Yaya DOUCOURE ,"18 rue de la Monnaie, LYON, France",4.8319039,45.7613189
1,Agence Genas,M21456,Barrière Levante,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M27741,Barrière Levante,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M21457,Portail,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M27740,Portail,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M21458,Porte automatique,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M27687,Porte automatique,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M27739,Porte automatique,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M21454,Porte sectionnelle,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M27742,Porte sectionnelle,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,M21453,Porte Souple ,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,SC274,Ascenseur,Non,324 RUE DU CHAT BOTTE ,BEYNOST,70,ABB BEYNOST,Guillaume LANGLOIS,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,S9744,Ascenseur,Non,324 RUE DU CHAT BOTTE ,BEYNOST,70,ABB BEYNOST,Guillaume LANGLOIS,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,EGR 1,Porte automatique,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,EGR 2,Porte automatique,Non,324 RUE DU CHAT BOTTE ,BEYNOST,58,ABB BEYNOST,Olivier VUILLAUME ,"324 RUE DU CHAT BOTTE , BEYNOST, France",4.9916151,45.8293932
1,Agence Genas,AF204338,Ascenseur,Non,2 chemin des Verrières,CHARBONNIERES LES BAINS,6,SDC DOMAINE DE CHARBONNIERES,Aurélien GUERIN,"2 chemin des Verrières, CHARBONNIERES LES BAINS, France",4.7438465,45.789441
1,Agence Genas,AF204339,Ascenseur,Non,2 chemin des Verrières,CHARBONNIERES LES BAINS,6,SDC DOMAINE DE CHARBONNIERES,Aurélien GUERIN,"2 chemin des Verrières, CHARBONNIERES LES BAINS, France",4.7438465,45.789441
1,Agence Genas,AF204340,Ascenseur,Non,2 Chemin des verrières,CHARBONNIERES LES BAINS,6,SDC DOMAINE DE CHARBONNIERES,Aurélien GUERIN,"2 Chemin des verrières, CHARBONNIERES LES BAINS, France",4.7438465,45.789441
1,Agence Genas,AF204341,Ascenseur,Non,2 Chemin des verrières,CHARBONNIERES LES BAINS,6,SDC DOMAINE DE CHARBONNIERES,Aurélien GUERIN,"2 Chemin des verrières, CHARBONNIERES LES BAINS, France",4.7438465,45.789441
1,Agence Genas,AF204342,Ascenseur,Non,2 Chemin des verrières,CHARBONNIERES LES BAINS,6,SDC DOMAINE DE CHARBONNIERES,Aurélien GUERIN,"2 Chemin des verrières, CHARBONNIERES LES BAINS, France",4.7438465,45.789441
1,Agence Genas,AF204343,Ascenseur,Non,2 Chemin des verrières,CHARBONNIERES LES BAINS,6,SDC DOMAINE DE CHARBONNIERES,Aurélien GUERIN,"2 Chemin des verrières, CHARBONNIERES LES BAINS, France",4.7438465,45.789441
1,Agence Genas,AF204374,Ascenseur,Non,12 rue Roquette,LYON,53,POSTE RTE DE VAISE ,Christopher WILTORD,"12 rue Roquette, LYON, France",4.8064326,45.7759454
1,Agence Genas,AF204379,Ascenseur,Non,23 rue Professeur Rochaix,LYON,53,SDC LE CLOS DE LA LICE ,Christopher WILTORD,"23 rue Professeur Rochaix, LYON, France",4.8777089,45.7476393
1,Agence Genas,AF204380,Ascenseur,Non,3 rue Germain David,LYON,53,SDC LE CLOS DE LA LICE ,Christopher WILTORD,"3 rue Germain David, LYON, France",4.8779255,45.7475433
1,Agence Genas,AF204385,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF204386,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF204396,Ascenseur,Non,32 rue de la Thibaudière,LYON,45,SDC 32 rue de la Thibaudière,Mohamed BESSAFI,"32 rue de la Thibaudière, LYON, France",4.8459272,45.7499102
1,Agence Genas,AF204402,Barrière Levante,Non,30 AVENUE DU GENERAL LECLERC,VIENNE,73,SDC APOLLO,Yann GENIEIS,"30 AVENUE DU GENERAL LECLERC, VIENNE, France",1.2662524,45.8545957
1,Agence Genas,AF204403,Ascenseur,Non,166 avenue Roger Salengro,VILLEURBANNE,27,SDC VERT GALANT,Luc CHAROLLAIS,"166 avenue Roger Salengro, VILLEURBANNE, France",4.885069,45.7809423
1,Agence Genas,AF204404,Ascenseur,Non,168 avenue Roger Salengro,VILLEURBANNE,27,SDC VERT GALANT,Luc CHAROLLAIS,"168 avenue Roger Salengro, VILLEURBANNE, France",4.8854224,45.7810266
1,Agence Genas,AF204405,Ascenseur,Non,170 avenue Roger Salengro,VILLEURBANNE,27,SDC VERT GALANT,Luc CHAROLLAIS,"170 avenue Roger Salengro, VILLEURBANNE, France",4.8857949,45.7811216
1,Agence Genas,AF204429,Ascenseur,Non,29 Bis Rue Centrale,CRAPONNE,6,SDC LE PARC JEAN MONNET,Aurélien GUERIN,"29 Bis Rue Centrale, CRAPONNE, France",4.7210435,45.7457393
1,Agence Genas,AF204439,Ascenseur,Non,9 - 11 rue Simon Buisson,CHAMPAGNE AU MONT D'OR,6,SDC Le Grand Horizon,Aurélien GUERIN,"9 - 11 rue Simon Buisson, CHAMPAGNE AU MONT D'OR, France",4.7928346,45.7919445
1,Agence Genas,AF204440,Ascenseur,Non,9 - 11 rue Simon Buisson,CHAMPAGNE AU MONT D'OR,6,SDC Le Grand Horizon,Aurélien GUERIN,"9 - 11 rue Simon Buisson, CHAMPAGNE AU MONT D'OR, France",4.7928346,45.7919445
1,Agence Genas,AF204441,Ascenseur,Non,25 rue Roposte,LYON,53,SDC LE BARABAN,Christopher WILTORD,"25 rue Roposte, LYON, France",4.867902,45.7607706
1,Agence Genas,AF204442,Ascenseur,Non,27 rue Roposte,LYON,53,SDC LE BARABAN,Christopher WILTORD,"27 rue Roposte, LYON, France",4.867928,45.7608878
1,Agence Genas,AF204443,Portail,Non,44 rue de la Favorite,LYON,21,SDC LES CEDRES,Romain RICORDEAU ,"44 rue de la Favorite, LYON, France",4.8090503,45.7571303
1,Agence Genas,AF204444,Ascenseur,Non,24 cours d'Herbouville,LYON,47,SDC 24 cours d'Herbouville,Nefis ALIOUCHE,"24 cours d'Herbouville, LYON, France",4.8398443,45.7769352
1,Agence Genas,AF204445,Ascenseur,Non,143 rue de Sèze,LYON,56,SDC 143 rue de Sèze / 10 rue curie,Yaya DOUCOURE ,"143 rue de Sèze, LYON, France",4.8587713,45.7691349
1,Agence Genas,AF204448,Porte de garage,Non,13 AVENUE DEBROUSSE,LYON,21,SDC LES JARDINS DE FONTANIERE,Romain RICORDEAU ,"13 AVENUE DEBROUSSE, LYON, France",4.8134185,45.7486715
1,Agence Genas,AF204450,Ascenseur,Non,110 rue de la Commune de Paris,LA VERPILLIERE,70,Mr Farouk BENCHIKHA,Guillaume LANGLOIS,"110 rue de la Commune de Paris, LA VERPILLIERE, France",5.1338793,45.6340334
1,Agence Genas,AF204457,Ascenseur,Non,24 rue Eugène Hénaff,VENISSIEUX,65,RDS Vénissieux,Khalil BELLAL,"24 rue Eugène Hénaff, VENISSIEUX, France",4.9011359,45.687602
1,Agence Genas,AF204461,Porte de garage,Non,28 rue du Trianon,BOURGOIN JALLIEU,58,SDC SITELLES,Olivier VUILLAUME ,"28 rue du Trianon, BOURGOIN JALLIEU, France",5.265006,45.5869086
1,Agence Genas,AF204488,Porte automatique,Non,67 rue Gabriel Péri ,VILLEURBANNE,21,EUROFINS,Romain RICORDEAU ,"67 rue Gabriel Péri , VILLEURBANNE, France",4.8667796,45.7734276
1,Agence Genas,AF204544,Ascenseur,Oui,1 place des Cordeliers,LYON,56,SDC 1 place des Cordeliers,Yaya DOUCOURE ,"1 place des Cordeliers, LYON, France",4.8369884,45.763679
1,Agence Genas,AF204545,Ascenseur,Non,24 quai Fulchiron,LYON,72,SDC 24 quai Fulchiron,Nouredine BOUNAAS,"24 quai Fulchiron, LYON, France",4.824503,45.7562506
1,Agence Genas,AF204546,Ascenseur,Non,55 rue de la Bourse,LYON,56,SDC 55 rue de la Bourse,Yaya DOUCOURE ,"55 rue de la Bourse, LYON, France",4.836916,45.763838
1,Agence Genas,AF204547,Ascenseur,Non,7 rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"7 rue du 11 novembre 1918, PIERRE BENITE, France",4.8263911,45.7016522
1,Agence Genas,AF204548,Ascenseur,Non,9 rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"9 rue du 11 novembre 1918, PIERRE BENITE, France",4.8262603,45.7018829
1,Agence Genas,AF204549,Ascenseur,Non,11 rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"11 rue du 11 novembre 1918, PIERRE BENITE, France",4.8262972,45.701738
1,Agence Genas,AF204550,Ascenseur,Non,13 rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"13 rue du 11 novembre 1918, PIERRE BENITE, France",4.8263411,45.7015663
1,Agence Genas,AF204551,Ascenseur,Non,15 rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"15 rue du 11 novembre 1918, PIERRE BENITE, France",4.8263761,45.7014293
1,Agence Genas,AF204552,Ascenseur,Non,17 rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"17 rue du 11 novembre 1918, PIERRE BENITE, France",4.8264141,45.7012805
1,Agence Genas,AF204553,Ascenseur,Non,5A rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"5A rue du 11 novembre 1918, PIERRE BENITE, France",4.8268894,45.702615
1,Agence Genas,AF204554,Ascenseur,Non,5B rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"5B rue du 11 novembre 1918, PIERRE BENITE, France",4.8266142,45.7025807
1,Agence Genas,AF204555,Ascenseur,Non,5C rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"5C rue du 11 novembre 1918, PIERRE BENITE, France",4.8263041,45.702542
1,Agence Genas,AF204556,Ascenseur,Non,5D rue du 11 novembre 1918,PIERRE BENITE,71,SDC LE SOLEIL,Kenzy CHABBI,"5D rue du 11 novembre 1918, PIERRE BENITE, France",4.8260724,45.7025131
1,Agence Genas,AF204580,Ascenseur,Oui,26 Rue Imbert Colomes,LYON,56,SDC 26 IMBERT COLOMES,Yaya DOUCOURE ,"26 Rue Imbert Colomes, LYON, France",4.8353174,45.7715247
1,Agence Genas,AF204581,Ascenseur,Non,29 ter rue Albéric Pont,LYON,72,SDC COTE JARDINS,Nouredine BOUNAAS,"29 ter rue Albéric Pont, LYON, France",4.7980598,45.7534165
1,Agence Genas,AF204607,Ascenseur,Non,17 cours Lafayette,LYON,53,17 cours Lafayette,Christopher WILTORD,"17 cours Lafayette, LYON, France",4.8440687,45.7636837
1,Agence Genas,AF204620,Ascenseur,Non,72 rue Alexandre Boutin,VILLEURBANNE,27,SDC BELLECOMBE,Luc CHAROLLAIS,"72 rue Alexandre Boutin, VILLEURBANNE, France",4.8687923,45.7660968
1,Agence Genas,AF204647,Ascenseur,Non,7 rue Jean Palluy,MORNANT,6,SDC Les Amphiteales II,Aurélien GUERIN,"7 rue Jean Palluy, MORNANT, France",4.6720905,45.6170048
1,Agence Genas,AF204648,Ascenseur,Non,42 Avenue Henri Barbusse,VILLEURBANNE,27,SNEF ORANGE ASCENSEURS BRON,Luc CHAROLLAIS,"42 Avenue Henri Barbusse, VILLEURBANNE, France",4.8793928,45.7670634
1,Agence Genas,AF204649,Rideau,Non,31 rue de la Soie,VILLEURBANNE,21,EUROFINS,Romain RICORDEAU ,"31 rue de la Soie, VILLEURBANNE, France",4.9142367,45.7631677
1,Agence Genas,AF204650,Porte automatique,Non,67 rue Gabriel Péri ,VILLEURBANNE,21,EUROFINS,Romain RICORDEAU ,"67 rue Gabriel Péri , VILLEURBANNE, France",4.8667796,45.7734276
1,Agence Genas,AF204651,Rideau,Non,67 rue Gabriel Péri ,VILLEURBANNE,21,EUROFINS,Romain RICORDEAU ,"67 rue Gabriel Péri , VILLEURBANNE, France",4.8667796,45.7734276
1,Agence Genas,AF204658,Porte automatique,Non,120 route des Macarons,VALBONNE,51,Golden Tulip Sophia,SIMPA,"120 route des Macarons, VALBONNE, France",7.042414,43.6283543
1,Agence Genas,AF204659,Porte automatique,Non,120 route des Macarons,VALBONNE,51,Golden Tulip Sophia,SIMPA,"120 route des Macarons, VALBONNE, France",7.042414,43.6283543
1,Agence Genas,AF204660,Porte automatique,Non,120 route des Macarons,VALBONNE,51,Golden Tulip Sophia,SIMPA,"120 route des Macarons, VALBONNE, France",7.042414,43.6283543
1,Agence Genas,AF204661,Porte automatique,Non,120 route des Macarons,VALBONNE,51,Golden Tulip Sophia,SIMPA,"120 route des Macarons, VALBONNE, France",7.042414,43.6283543
1,Agence Genas,AF204662,Porte automatique,Non,120 route des Macarons,VALBONNE,51,Golden Tulip Sophia,SIMPA,"120 route des Macarons, VALBONNE, France",7.042414,43.6283543
1,Agence Genas,AF204663,Portail,Non,120 route des Macarons,VALBONNE,51,Bureau Service Sophia,SIMPA,"120 route des Macarons, VALBONNE, France",7.042414,43.6283543
1,Agence Genas,AF204680,Ascenseur,Non,2 place Kellermann,OULLINS,71,Hotel Ibis Lyon Sud Oullins,Kenzy CHABBI,"2 place Kellermann, OULLINS, France",4.8195761,45.716429
1,Agence Genas,AF204681,Ascenseur,Non,2 place Kellermann,OULLINS,71,Hotel Ibis Lyon Sud Oullins,Kenzy CHABBI,"2 place Kellermann, OULLINS, France",4.8195761,45.716429
1,Agence Genas,AF204682,Portail,Non,2 place Kellermann,OULLINS,73,Hotel Ibis Lyon Sud Oullins,Yann GENIEIS,"2 place Kellermann, OULLINS, France",4.8195761,45.716429
1,Agence Genas,AF204683,Porte basculante,Non,2 place Kellermann,OULLINS,73,Hotel Ibis Lyon Sud Oullins,Yann GENIEIS,"2 place Kellermann, OULLINS, France",4.8195761,45.716429
1,Agence Genas,AF204685,Plate-Forme,Non,2 place Kellermann,OULLINS,71,Hotel Ibis Lyon Sud Oullins,Kenzy CHABBI,"2 place Kellermann, OULLINS, France",4.8195761,45.716429
1,Agence Genas,AF204690,Porte piétonne,Non,1 bis avenue Saint Martin,MONTELIMAR,30,Ibis Style Montélimar Sud,Karim MOKNECHE,"1 bis avenue Saint Martin, MONTELIMAR, France",4.753216,44.5627676
1,Agence Genas,AF204691,Porte piétonne,Non,1 bis avenue Saint Martin,MONTELIMAR,30,Ibis Style Montélimar Sud,Karim MOKNECHE,"1 bis avenue Saint Martin, MONTELIMAR, France",4.753216,44.5627676
1,Agence Genas,AF204695,Ascenseur,Non,93 avenue Roger Salengro,VILLEURBANNE,27,SDC 93 avenue Roger Salengro,Luc CHAROLLAIS,"93 avenue Roger Salengro, VILLEURBANNE, France",4.8778379,45.7776323
1,Agence Genas,AF204696,Portail,Non,25 rue de la Concorde,LYON,21,SDC 25-27 rue de la Concorde,Romain RICORDEAU ,"25 rue de la Concorde, LYON, France",4.8710039,45.7313154
